,Instance,Inst_Type,DptModule,CtyModule,DmdModule,1.NumberCities,2.SD_DistMat,3.XCent,4.YCent,5.Radius_PS,6.FracDistinctDist,7.SD_NNDist,8.CV_NNDist,9.Ratio_ClustCities,10.Ratio_OutlierCities,11.Ratio_EdgerCities,12.NumberClusters,13.MeanClustRadius,14.XDepot,15.YDepot,16.SD_Demand,17.Ratio_DemCap,18.Ratio_MaxclustdemCap,19.Ratio_OutlierdemDem,20.Ratio_MaxcitydemDem,21.AvgRouteLength,22.Area_PS,23.MinNumberTrucks,L1.CWSoln,L2.SPSoln,L3.GASoln,L4.SOMSoln,Label
2342,instance315-n95-k18-ERSvlr,ERSvlr,E,R,Svlr,94,127.03613865483857,249.5,248.0,195.38246724818916,0.88,14.250822098033467,0.5845737025616871,0.0425531914893617,0.06382978723404255,0.10638297872340426,4,80.23799970854101,0,0,0.10913187513250017,1.0,9.857142857142858,0.06547619047619048,0.35714285714285715,5.222222222222221,244528,18,15381.447233044404,18970.98271115545,16810,16134.586592042011,CW
2343,instance3150-n135-k9-CCMsfl,CCMsfl,C,C,Msfl,134,82.72376939853726,225.0,294.0,108.85304426053091,0.53,11.791708116084163,0.7953576969080152,0.00746268656716418,0.2462686567164179,0.07462686567164177,1,85.89650342706233,250,250,0.11616552454214985,0.9764309764309764,6.751515151515153,0.2317241379310345,0.5636363636363636,14.888888888888891,161880,9,4635.194036945624,5152.387864302598,5858,4606.159005034342,SOM
2344,instance3151-n130-k8-ERcSvsr,ERcSvsr,E,Rc,Svsr,129,125.78156845654316,254.0,255.0,178.28967951558477,0.78,13.958335289692586,0.6592075522070087,0.062015503875968984,0.24031007751937986,0.17829457364341084,8,39.17231335272257,0,0,0.013303035737086374,0.9375,3.007692307692308,0.24,0.07692307692307693,16.125,249500,8,9455.272764859219,9825.57376684085,11345,9285.114662040001,SOM
2345,instance3153-n110-k22-CRSvlr,CRSvlr,C,R,Svlr,109,113.32498099120731,248.5,250.0,174.32695830927963,0.83,14.013204427663302,0.6417631775753566,0.01834862385321101,0.08256880733944955,0.10091743119266056,2,116.20427887277735,250,250,0.09830059380872423,0.9843260188087776,14.10344827586207,0.06687898089171974,0.3448275862068966,4.954545454545454,245500,22,10396.912961891816,11738.501376730714,11937,10709.882399997436,CW
2346,instance3152-n120-k14-CEMsfl,CEMsfl,C,E,Msfl,119,120.5168446072979,240.0,250.0,187.18934341266186,0.0,0.0,0.0,0.04201680672268908,0.0,0.08403361344537816,5,120.95652173913044,250,250,0.18472398531909515,0.9913419913419912,4.4393939393939394,0.0,0.75,8.5,184000,14,7773.783388476662,9102.919625816401,10720,8819.056573932594,CW
2347,instance3154-n200-k24-EEQ,EEQ,E,E,Q,199,120.84042029361078,240.0,250.0,185.12936118644643,0.01,2.9091307081873214,0.2383418512590645,0.02512562814070352,0.0,0.05025125628140704,5,119.3846153846154,0,0,0.02316621620601281,0.9936052773290251,4.9030694668820685,0.0,0.16155088852988692,8.291666666666666,213300,24,20939.08228174932,26432.76362008465,29050,24157.15613092173,CW
2348,instance3155-n150-k15-REMsfl,REMsfl,R,E,Msfl,149,120.50905996097627,240.0,250.0,186.25334855535687,0.01,0.012696066342930122,0.0007934527391520554,0.03355704697986577,0.0,0.06711409395973154,5,120.55172413793102,279,156,0.14810048718098498,0.9907590759075908,3.9851485148514847,0.0,0.4950495049504951,9.933333333333334,185600,15,9101.439357132613,10569.972520155072,14529,9771.005410434402,CW
2349,instance3156-n20-k2-RRcLvsr,RRcLvsr,R,Rc,Lvsr,19,141.61491474685602,233.0,253.5,199.68496665069767,0.97,18.213333919680483,0.39336546446806797,0.10526315789473684,0.15789473684210525,0.2631578947368421,2,83.34492676840051,217,2,0.013019587268676568,0.5372217958557176,0.6669224865694551,0.18214285714285716,0.07597851112816577,9.5,181670,2,1743.155358216666,1820.7671950320432,1733,1926.9608673276089,GA
2350,instance3157-n145-k19-RCSvlr,RCSvlr,R,C,Svlr,144,92.47533022212735,212.5,202.5,123.71680356658756,0.55,14.472725029467867,0.8956523260704067,0.027777777777777776,0.13194444444444445,0.125,4,37.64614591285911,213,491,0.06824262452153952,0.9833119383825416,10.829268292682926,0.13446475195822455,0.24390243902439024,7.578947368421053,200979,19,15720.415889609341,18190.41042726463,17807,17590.344190258253,CW
2351,instance3158-n20-k3-RRSvlr,RRSvlr,R,R,Svlr,19,124.20972616519305,225.5,255.5,181.4578565598171,0.99,24.82595108297565,0.4934213214292661,0.15789473684210525,0.21052631578947367,0.21052631578947367,3,60.67858793850446,180,283,0.06929722587818793,0.9126984126984128,0.7857142857142857,0.22608695652173916,0.2380952380952381,6.333333333333332,198475,3,2279.7217357160202,2263.7953779057357,2265,2263.7953779057357,SP
2352,instance3159-n170-k19-CRSvlr,CRSvlr,C,R,Svlr,169,124.24125601090708,250.5,249.5,192.0688589721073,0.69,10.446703330567658,0.5000115731524345,0.08284023668639054,0.2189349112426036,0.20710059171597636,14,34.019723357639734,250,250,0.05553703033814661,0.979757085020243,3.5,0.22417355371900827,0.19230769230769232,8.894736842105264,248003,19,11117.338492188563,11685.027680702575,16381,11191.495611709348,CW
2353,instance316-n45-k8-RCLvsr,RCLvsr,R,C,Lvsr,44,154.38624021072582,253.5,275.0,218.31876626527009,0.96,27.343581713238134,0.9911685248563792,0.06818181818181818,0.18181818181818185,0.045454545454545456,3,43.40467091234245,43,194,0.0327168147564844,0.9268018018018018,2.418918918918919,0.18195625759416767,0.22297297297297294,5.5,215340,8,5981.4284728043585,6612.411503180676,6064,6109.177733172786,CW
2354,instance3160-n140-k11-EEMsfl,EEMsfl,E,E,Msfl,139,120.52310206730968,237.5,250.0,184.1071735481479,0.01,3.2877936795768554,0.19028930164785055,0.03597122302158273,0.0,0.07194244604316546,5,118.11851851851853,0,0,0.13183284076203924,0.9457364341085271,2.8449612403100777,0.0,0.6821705426356589,12.636363636363635,210150,11,10976.391223915736,13606.752040558385,14527,14695.677788322342,CW
2355,instance3161-n175-k10-ERMsfl,ERMsfl,E,R,Msfl,174,127.34137165880004,251.5,249.5,193.69839848257885,0.67,11.679291026949013,0.5753399822213634,0.02873563218390805,0.011494252873563218,0.16091954022988506,5,60.04615491192851,0,0,0.08961844701186894,0.9993548387096776,9.14516129032258,0.005810200129115557,0.3225806451612903,17.4,248004,10,11806.80368729652,13687.203100428567,16699,12560.431870847566,CW
2356,instance3162-n175-k22-CRLvsr,CRLvsr,C,R,Lvsr,174,129.39460868684378,247.0,252.5,201.20347740851943,0.68,10.638188116670687,0.5966337439926259,0.07471264367816093,0.1724137931034483,0.25862068965517243,13,35.510253023516256,250,250,0.024900468700240392,0.9942501942501942,6.663247863247863,0.1738043138480775,0.1675213675213675,7.909090909090909,243542,22,12814.393454813982,13363.550736377714,16873,13166.201575574447,CW
2357,instance3163-n185-k19-CCSvlr,CCSvlr,C,C,Svlr,184,117.79735764892915,243.0,250.5,179.7690494221682,0.59,11.78524424288832,0.6577944179804807,0.016304347826086956,0.11413043478260868,0.06521739130434782,3,76.66067274728829,250,250,0.05092461569412661,0.9584487534626038,11.12280701754386,0.11464354527938345,0.17543859649122806,9.68421052631579,241542,19,10254.280774719371,10767.664090899912,15351,10292.966032294087,CW
2358,instance3164-n180-k15-RRSvlr,RRSvlr,R,R,Svlr,179,126.6367930887809,249.5,252.0,194.0899696399189,0.67,11.194904072424317,0.5724454281114101,0.0670391061452514,0.19553072625698326,0.2011173184357542,12,35.426244083275755,118,236,0.04224619937172163,0.960952380952381,2.657142857142857,0.2001982160555005,0.14285714285714285,11.933333333333335,243542,15,10741.747201415476,11036.387321498647,15354,10813.370785052872,CW
2359,instance3165-n40-k4-ERLvlr,ERLvlr,E,R,Lvlr,39,146.77171402605106,249.0,244.0,214.54933613199643,0.96,33.33780090305733,0.7277675378452892,0.05128205128205128,0.1282051282051282,0.07692307692307693,2,120.10856676979138,0,0,0.037961225315070936,0.7503541076487252,1.3696883852691215,0.11939594148183105,0.13739376770538245,9.75,240570,4,4708.024747605789,4496.89543424792,4408,4522.249585950287,GA
2360,instance3166-n100-k8-CRcLvlr,CRcLvlr,C,Rc,Lvlr,99,128.0794020647735,250.0,261.5,190.8980555648235,0.83,20.347830598143567,0.8076468486269571,0.040404040404040414,0.18181818181818185,0.12121212121212123,4,49.51444741175393,250,250,0.043511791736817636,0.8875184094256259,4.488954344624449,0.19290603609209708,0.14727540500736375,12.375,235554,8,5691.2676205479065,5801.876904512025,6855,5463.88112664742,SOM
2361,instance3167-n200-k25-CEMsfl,CEMsfl,C,E,Msfl,199,120.51780295305555,240.0,250.0,186.64606784672625,0.0,0.3989937090976465,0.03336067801819787,0.02512562814070352,0.0,0.05025125628140704,5,120.58461538461539,250,250,0.19665656679891708,0.9684375,5.9296875,0.0,0.7578125,7.96,187200,25,12124.408314772978,14898.538013193674,18619,13276.325873309443,CW
2362,instance3168-n110-k5-ERcU,ERcU,E,Rc,U,109,145.08186081719452,247.0,244.5,209.7558522430087,0.86,15.50671087002288,0.7431942980753008,0.05504587155963303,0.1743119266055046,0.12844036697247707,6,43.929747212788065,0,0,1.3877787807814454e-17,0.9083333333333332,1.375,0.1743119266055046,0.04166666666666666,21.8,241566,5,6564.261663582015,6515.597343906383,7292,6185.383711145226,SOM
2363,instance3169-n140-k13-CRcQ,CRcQ,C,Rc,Q,139,125.084877422006,253.0,242.0,178.6306860026484,0.73,13.468209740849495,0.6863244680194366,0.06474820143884892,0.2589928057553957,0.1366906474820144,9,29.59455697221217,250,250,0.01700438830850894,0.9865974516281264,4.749693251533742,0.2507414139481489,0.12269938650306747,10.692307692307693,238128,13,7830.136741383435,8279.445101794054,9527,7874.772423121899,CW
2364,instance317-n60-k6-RRcLvlr,RRcLvlr,R,Rc,Lvlr,59,150.2052088408466,244.5,251.0,206.05950527769264,0.95,28.30535807163634,0.9000762584145211,0.03389830508474576,0.2033898305084746,0.11864406779661014,2,75.5521833577089,290,471,0.04738187468497855,0.940793368857312,2.902309058614565,0.1869100062932662,0.17584369449378331,9.833333333333334,235710,6,5206.901195435784,5362.076304124574,5606,4980.76790355617,SOM
2365,instance3170-n75-k8-CRLvsr,CRLvsr,C,R,Lvsr,74,129.30854791417568,248.5,241.0,199.00574517310656,0.93,15.880583932830307,0.5079099191564089,0.08108108108108109,0.16216216216216214,0.2297297297297297,6,47.04586326700888,250,250,0.02063914775833639,0.9862737920937042,2.808199121522694,0.1512339951753572,0.14494875549048314,9.25,237566,8,5991.862401416045,5777.458689616002,5861,5564.02954808356,SOM
2366,instance3171-n165-k9-CEU,CEU,C,E,U,164,122.34793026397928,247.0,250.0,189.72461551222958,0.0,0.3292806107575163,0.02200538711016209,0.03048780487804878,0.0,0.06097560975609756,5,124.4090909090909,250,250,6.938893903907227e-18,0.95906432748538,1.7368421052631582,0.0,0.05263157894736842,18.222222222222218,192000,9,6143.300911938388,5963.967478248769,9960,5889.599458272614,SOM
2367,instance3172-n185-k46-RESvsr,RESvsr,R,E,Svsr,184,120.68250364995147,240.0,250.0,186.08634683820725,0.01,1.4881876385490378,0.11352053334040504,0.02717391304347826,0.0,0.05434782608695652,5,120.17972972972971,358,119,0.056297593328087474,0.979663394109397,9.419354838709678,0.0,0.3225806451612903,4.0,187200,46,25647.283662216993,31193.0729144216,30455,31959.881380067243,CW
2368,instance3173-n120-k20-CCU,CCU,C,C,U,119,159.4271612331834,254.5,248.5,203.15773112960755,0.77,15.17276831378318,0.8446532102912089,0.01680672268907563,0.10084033613445377,0.1176470588235294,2,71.41225737157488,250,250,5.551115123125783e-17,0.9916666666666668,12.166666666666664,0.10084033613445377,0.16666666666666666,5.95,238135,20,10266.576878164957,11184.40393700932,11015,10657.100812506384,CW
2369,instance3174-n90-k12-CRSvsr,CRSvsr,C,R,Svsr,89,129.93704195034158,250.0,250.0,196.55809674899245,0.89,14.346866584156885,0.552257060579194,0.0449438202247191,0.10112359550561796,0.07865168539325842,4,84.03376269050781,250,250,0.029104960927273726,0.9482758620689656,4.551724137931036,0.09696969696969696,0.1724137931034483,7.416666666666668,239096,12,7216.680835775905,7429.704205470531,7987,7504.424660033375,CW
2370,instance3175-n45-k3-RCSvsr,RCSvsr,R,C,Svsr,44,130.00244188344655,255.0,186.0,152.07819795182346,0.96,23.514321696908464,0.8314333382242397,0.06818181818181818,0.11363636363636365,0.11363636363636365,3,38.683726956390466,420,463,0.014151843916027347,0.8770491803278688,1.1639344262295082,0.09968847352024922,0.08196721311475409,14.666666666666664,209276,3,3264.3486784469123,3176.3410699755213,3087,3069.946410666809,SOM
2371,instance3176-n100-k9-CELvsr,CELvsr,C,E,Lvsr,99,122.97513358358809,249.5,250.0,191.3004873874427,0.0,1.8291688237717691,0.0739356840651483,0.0505050505050505,0.0,0.101010101010101,5,126.18421052631581,250,250,0.015174378851291947,0.950588837685612,1.7799539170506913,0.0,0.1152073732718894,11.0,190000,9,5941.9682138656935,5894.132985214355,7217,5808.91160000126,SOM
2372,instance3177-n85-k9-ERcLvsr,ERcLvsr,E,Rc,Lvsr,84,136.4443465912787,233.0,250.0,207.15211880121876,0.9,21.723688209682802,0.7573980677914374,0.023809523809523808,0.10714285714285714,0.07142857142857142,2,132.18027159245258,0,0,0.01766637903765276,0.9809264305177112,5.193460490463215,0.1140432098765432,0.13487738419618528,9.333333333333334,229738,9,9121.422561467669,10358.066579683618,9632,8675.780255040458,SOM
2373,instance3178-n160-k9-CCMsfl,CCMsfl,C,C,Msfl,159,181.27939017047268,250.5,235.5,223.48602081918744,0.61,10.910423555801225,0.8859351752732869,0.012578616352201259,0.1509433962264151,0.031446540880503145,2,57.10564569507425,250,250,0.08357972501326771,0.9277964833520388,4.4646464646464645,0.075,0.3164983164983165,17.666666666666668,231261,9,6298.370940466816,6681.496131482857,8125,6040.349733604142,SOM
2374,instance3179-n110-k11-RRMsfl,RRMsfl,R,R,Msfl,109,128.6227022134701,257.5,247.5,194.85743265909022,0.85,14.354633877977436,0.5721048085507258,0.08256880733944955,0.2018348623853211,0.23853211009174316,9,45.78503254279454,433,9,0.1481306250873416,0.9345063538611924,1.7258064516129032,0.17625523012552302,0.5053763440860215,9.909090909090908,239105,11,9681.488102472958,11184.75543048042,12618,10493.308662731362,CW
2375,instance318-n50-k4-ERLvsr,ERLvsr,E,R,Lvsr,49,131.23384904662777,248.0,255.0,196.78752252729183,0.96,23.98220794637753,0.6161415044164116,0.040816326530612235,0.08163265306122447,0.16326530612244894,2,110.56532307368452,0,0,0.014858066782071619,0.9349899598393574,2.966867469879518,0.07140939597315436,0.1004016064257028,12.25,241017,4,4647.589067421219,4938.039317889492,4789,4638.073386255218,SOM
2376,instance3180-n200-k33-RCSvlr,RCSvlr,R,C,Svlr,199,121.91361620818195,252.5,250.5,165.12083036309417,0.49,11.391404103399346,0.7782827149658055,0.02010050251256281,0.12060301507537688,0.09547738693467336,4,56.3627117218007,139,199,0.09022022775673624,0.9962121212121212,25.84375,0.12262357414448667,0.3125,6.03030303030303,243013,33,17058.145984407427,19669.9194116995,21028,19170.028201862307,CW
2377,instance3181-n70-k7-REU,REU,R,E,U,69,121.56187489262793,244.5,250.0,187.3322073954561,0.03,0.2406606008159141,0.0068703708120772785,0.07246376811594203,0.0,0.14492753623188406,5,124.1153846153846,215,421,4.163336342344337e-17,0.9857142857142858,1.4,0.0,0.1,9.857142857142858,182000,7,5644.125359654017,5742.046915814312,5830,5563.36669571141,SOM
2378,instance3183-n85-k4-RCMsfl,RCMsfl,R,C,Msfl,84,147.14704204755412,254.0,250.5,201.80454764158875,0.9,18.39539770370889,0.7873336063526656,0.047619047619047616,0.13095238095238096,0.15476190476190474,4,49.44237072813589,461,166,0.0655194736196109,0.8962829736211031,1.7026378896882497,0.16321070234113713,0.2326139088729017,21.0,240570,4,4633.862769533767,4551.589852774669,5101,4204.530043075644,SOM
2379,instance3182-n110-k27-RESvsr,RESvsr,R,E,Svsr,109,121.39596111828308,242.0,250.0,185.37171229584482,0.02,2.1503764827346354,0.09684186189157852,0.045871559633027525,0.0,0.09174311926605504,5,119.84761904761903,483,19,0.051026367711754506,0.985663082437276,5.548387096774193,0.0,0.3225806451612903,4.037037037037037,203432,27,23322.050613502975,28528.03043669058,24994,28179.89318025441,CW
2380,instance3184-n140-k12-EESvlr,EESvlr,E,E,Svlr,139,120.52310206730968,237.5,250.0,184.1071735481479,0.01,3.2877936795768554,0.19028930164785055,0.03597122302158273,0.0,0.07194244604316546,5,118.11851851851853,0,0,0.04139651794198282,0.9541062801932368,2.63768115942029,0.0,0.14492753623188406,11.583333333333336,210150,12,11313.808958273901,13199.859806527116,14673,11927.353637172864,CW
2381,instance3185-n45-k8-RELvsr,RELvsr,R,E,Lvsr,44,122.44533237088308,247.0,250.0,189.7422445817084,0.04,0.3085971020487146,0.0056061673067505325,0.022727272727272728,0.0,0.09090909090909093,1,189.7422445817084,368,294,0.033401310370730984,0.9222737819025522,7.378190255220418,0.0,0.2296983758700696,5.5,176000,8,5666.589987738543,5614.29597437947,5583,5399.130552874831,SOM
2382,instance3186-n50-k6-RRcLvsr,RRcLvsr,R,Rc,Lvsr,49,115.97380616506236,265.5,244.5,172.40572277370143,0.96,18.31232202791351,0.5039182931912011,0.061224489795918366,0.14285714285714285,0.20408163265306126,3,73.0893657783583,187,440,0.02158261737993971,0.9541666666666668,2.9161764705882347,0.15335217056254816,0.14705882352941174,8.166666666666666,211599,6,5301.045072991506,5502.859087874813,5300,5192.408500347138,SOM
2383,instance3187-n140-k10-RRLvsr,RRLvsr,R,R,Lvsr,139,123.05584389855652,249.5,246.5,185.93386064111382,0.75,12.46263303296383,0.5591866249023536,0.05755395683453238,0.16546762589928055,0.15827338129496402,8,46.67968786804284,493,477,0.011934355602072514,0.969908256880734,3.3633027522935786,0.1744230041619372,0.09174311926605504,13.9,245021,10,10680.098805562322,11347.627107794415,14013,10659.873924012949,SOM
2384,instance3188-n200-k24-CRcQ,CRcQ,C,Rc,Q,199,126.55614941807433,250.0,246.0,195.67204938607063,0.6,13.090056025356965,0.7501037620577751,0.09045226130653268,0.2462311557788945,0.19095477386934676,18,23.09646276335747,250,250,0.02555578987827551,0.9969135802469136,3.7600644122383255,0.24586081572216986,0.1610305958132045,8.291666666666666,246000,24,13880.21593086999,14677.941057328055,19501,14079.583982097647,CW
2385,instance3189-n115-k7-ECSvsr,ECSvsr,E,C,Svsr,114,136.27342802675258,269.0,249.5,173.6556730661376,0.8,24.517022595172108,1.1189994783179809,0.017543859649122806,0.10526315789473684,0.10526315789473684,2,95.64304690749245,0,0,0.013361204722625442,0.8949579831932774,2.9632352941176467,0.10093896713615023,0.07352941176470587,16.285714285714285,247504,7,8290.483924048629,8262.958574837428,9291,7810.019182916009,SOM
2386,instance319-n190-k36-CRLvsr,CRLvsr,C,R,Lvsr,189,124.96485275357351,251.0,248.5,189.40849416584888,0.63,8.953713618424851,0.4946280207901679,0.052910052910052914,0.047619047619047616,0.20105820105820105,10,43.7694508272351,250,250,0.03730189603254362,0.9903020227209752,20.618453865336658,0.046796306659205374,0.2493765586034913,5.25,244530,36,18073.58665225011,20660.823150039534,23069,19404.876691247257,CW
2387,instance3191-n140-k12-EEU,EEU,E,E,U,139,120.52310206730968,237.5,250.0,184.1071735481479,0.01,3.2877936795768554,0.19028930164785055,0.03597122302158273,0.0,0.07194244604316546,5,118.11851851851853,0,0,0.0,0.9652777777777778,2.333333333333333,0.0,0.08333333333333333,11.583333333333336,210150,12,11435.987625360638,12718.392115890381,15516,11782.292351097833,CW
2388,instance3190-n175-k18-CRQ,CRQ,C,R,Q,174,125.68303399920612,248.5,252.0,191.4434472301429,0.67,10.930823152880151,0.540933025511635,0.057471264367816084,0.13793103448275862,0.20689655172413796,10,46.869292606751884,250,250,0.017840381081072994,0.9505297823596792,3.6649484536082473,0.14317993522633124,0.12886597938144329,9.666666666666666,242556,18,10840.26533266218,10840.623731358924,14083,10730.541099353704,SOM
2389,instance3192-n30-k2-ECLvsr,ECLvsr,E,C,Lvsr,29,180.70647044730546,239.0,230.0,217.60400774770167,0.98,30.147023028252267,0.8782894563534608,0.10344827586206896,0.06896551724137931,0.2413793103448276,3,44.205676698813136,0,0,0.010470089831036516,0.9698844884488448,1.136963696369637,0.05572096980008507,0.08250825082508251,14.5,207855,2,2710.178552773305,2673.6275161226495,2743,2674.893559472269,SP
2390,instance3193-n145-k11-RRSvlr,RRSvlr,R,R,Svlr,144,122.7598396182159,249.5,250.0,183.4740583860834,0.74,11.130053659018367,0.5194145112157533,0.013888888888888888,0.04166666666666666,0.1388888888888889,2,104.62660451241459,333,40,0.03637668929639086,0.9344073647871116,9.69620253164557,0.036945812807881784,0.12658227848101267,13.090909090909092,246512,11,9578.310391842473,10219.83463063045,14246,9732.48291485191,CW
2391,instance3194-n165-k12-RRcMsfl,RRcMsfl,R,Rc,Msfl,164,124.0682128430309,247.0,254.0,178.79668898285098,0.67,12.205665409048436,0.6543290155662079,0.018292682926829267,0.14634146341463414,0.13414634146341464,3,78.60116961925722,364,221,0.1279525516487039,0.98018648018648,8.321678321678322,0.08323424494649227,0.6433566433566433,13.666666666666664,239120,12,8629.232048781822,9756.516513420132,12829,9101.496307381576,CW
2392,instance3195-n50-k4-RRcSvsr,RRcSvsr,R,Rc,Svsr,49,116.99797881613459,266.0,255.5,171.31935532100013,0.96,20.546071914226886,0.6236853707522467,0.040816326530612235,0.08163265306122447,0.12244897959183673,2,107.58987659425779,146,253,0.01973281803763977,1.0,3.263736263736264,0.07417582417582418,0.10989010989010987,12.25,226896,4,3746.38029988048,3965.7802931206925,3694,4003.989254664292,GA
2393,instance3196-n95-k14-ERU,ERU,E,R,U,94,130.57807212317806,253.5,249.0,199.29569993444375,0.89,13.234122229843367,0.4963894564609966,0.09574468085106384,0.22340425531914893,0.23404255319148934,9,41.085978846261895,0,0,5.551115123125783e-17,0.9591836734693876,2.2857142857142856,0.22340425531914893,0.14285714285714285,6.7142857142857135,247504,14,13461.835335056367,15106.897925289379,13888,13863.309792115746,CW
2394,instance3197-n145-k21-ERMsfl,ERMsfl,E,R,Msfl,144,127.34217601755316,254.0,249.5,190.48098834130573,0.76,10.752825427728276,0.5180894306533995,0.034722222222222224,0.125,0.0763888888888889,5,56.86369804759154,0,0,0.2301617052231704,0.9907183212267958,13.330508474576273,0.13767820773930753,0.8474576271186439,6.857142857142858,247000,21,18709.472665762773,27019.97238007812,22984,23544.18404155443,CW
2395,instance3198-n35-k3-RCLvlr,RCLvlr,R,C,Lvlr,34,152.10545388318485,257.5,250.0,216.24363415841802,0.97,26.156044768811835,0.7481861052701867,0.1176470588235294,0.1176470588235294,0.17647058823529413,4,45.377297641083594,23,155,0.048507917600873016,0.8722222222222222,0.8283333333333334,0.15987261146496815,0.16666666666666666,11.333333333333336,238500,3,3211.186254826533,3463.8324294470785,3095,3196.3894797075263,GA
2396,instance3199-n195-k14-EESvlr,EESvlr,E,E,Svlr,194,119.45508453592774,234.0,250.0,182.8381801979308,0.01,2.9461911921733157,0.24127391238884185,0.02577319587628866,0.0,0.05154639175257732,5,116.33846153846152,0,0,0.037621650103180124,0.9821428571428572,3.0526315789473686,0.0,0.13157894736842105,13.857142857142858,207900,14,13162.852208282698,15813.5973674578,21836,14102.616604177187,CW
2397,instance32-n30-k3-RRcSvsr,RRcSvsr,R,Rc,Svsr,29,127.9612948475868,257.0,255.0,191.88296774799056,0.99,42.43605887913715,0.8142969904145559,0.10344827586206896,0.1724137931034483,0.1724137931034483,3,71.68063025998144,402,472,0.017916888717517142,0.7623762376237624,0.8514851485148515,0.16017316017316016,0.099009900990099,9.666666666666666,224612,3,3081.0323960787623,3193.5479297979673,3081,3134.716660301712,GA
2398,instance3200-n150-k14-EESvlr,EESvlr,E,E,Svlr,149,120.96258096450508,240.0,250.0,184.9204375529238,0.01,3.2220341899134333,0.19811958055545456,0.03355704697986577,0.0,0.06711409395973154,5,119.17241379310344,0,0,0.04631410804473428,0.9590163934426228,2.8852459016393444,0.0,0.16393442622950818,10.642857142857142,212400,14,12781.05953590083,15085.634871372187,17096,13660.469722434585,CW
2399,instance3201-n65-k6-EEQ,EEQ,E,E,Q,64,123.40846932554935,247.0,250.0,186.319827349093,0.03,4.691261620487321,0.12159235616979785,0.078125,0.0,0.15625,5,121.01538461538462,0,0,0.014730893105180652,0.9164843180160468,1.2111597374179428,0.0,0.10940919037199123,10.666666666666666,213750,6,6762.048494155789,7023.763175733001,7186,6682.030398443891,SOM
2400,instance3202-n80-k7-RRcSvsr,RRcSvsr,R,Rc,Svsr,79,129.81980660791322,248.5,250.5,198.71724799628663,0.91,15.614450371000116,0.5390308358526397,0.06329113924050632,0.13924050632911392,0.16455696202531644,5,59.54915972723914,13,90,0.01873280775874349,0.9293394777265744,1.9569892473118282,0.14380165289256194,0.10752688172043012,11.285714285714285,233253,7,6265.950368257187,6796.69160410752,7225,6368.503237171898,CW
2401,instance3203-n100-k10-ECMsfl,ECMsfl,E,C,Msfl,99,116.33899877177616,271.5,254.5,166.45325621831984,0.83,19.183372563781614,0.9180347209181756,0.040404040404040414,0.18181818181818185,0.09090909090909093,4,45.7516094832385,0,0,0.16124491369208638,0.9486486486486486,6.141891891891893,0.12037037037037035,0.668918918918919,9.9,241000,10,11591.232364685813,13704.671092719234,12523,14120.156965958698,CW
2402,instance3204-n200-k13-RRcLvsr,RRcLvsr,R,Rc,Lvsr,199,122.23192930998356,252.0,250.0,184.8265712165436,0.58,11.70442498417043,0.6404410889300174,0.04020100502512563,0.11055276381909547,0.15577889447236182,8,45.93029310580372,339,377,0.012396904683655657,0.972092722092722,5.637205387205388,0.10244454805834943,0.08417508417508418,15.307692307692307,248000,13,9974.46865403503,10164.26016313025,15390,10052.477799282664,CW
2403,instance3205-n60-k12-CELvsr,CELvsr,C,E,Lvsr,59,121.96539687339626,245.5,250.0,190.69105093669938,0.01,2.8963253555102786,0.07157311422183554,0.0847457627118644,0.0,0.1694915254237288,5,124.86363636363636,250,250,0.037965679834261766,0.9850427350427352,2.6128205128205133,0.0,0.2564102564102564,4.916666666666667,180400,12,7040.510066379416,7211.805215804921,7331,7121.837269133445,CW
2404,instance3206-n130-k10-EESvlr,EESvlr,E,E,Svlr,129,122.73568688151569,246.5,250.0,187.44354848951428,0.02,3.359675562578173,0.17412460407886848,0.03875968992248062,0.0,0.07751937984496124,5,122.512,0,0,0.03809043689744536,0.9863013698630136,2.2054794520547945,0.0,0.136986301369863,12.9,217800,10,10210.796626224248,11860.632520119038,13390,10641.004548521762,CW
2405,instance3207-n125-k14-CRcQ,CRcQ,C,Rc,Q,124,124.7855022852582,248.0,250.0,184.41208571884118,0.8,13.03697037335592,0.5863396465016688,0.04032258064516129,0.1129032258064516,0.1129032258064516,5,66.59120280181314,250,250,0.0234967359840782,0.9932475205739608,8.149187592319057,0.11514765243254728,0.14771048744460855,8.857142857142858,241056,14,8401.631608432992,8777.61439778521,10759,8504.623228071376,CW
2406,instance3208-n170-k10-CRU,CRU,C,R,U,169,123.78207030624435,248.0,249.5,189.37480177894628,0.67,11.447700585787684,0.5551814231067049,0.04733727810650888,0.10059171597633136,0.14201183431952666,8,47.375346693479955,250,250,0.0,0.9941176470588236,5.8235294117647065,0.10059171597633136,0.05882352941176471,16.9,239598,10,8057.733327026907,7407.550789055992,11070,7424.784174656423,SP
2407,instance3209-n115-k21-RCLvlr,RCLvlr,R,C,Lvlr,114,123.45186168589953,232.0,256.0,172.54088917198757,0.77,13.260499279420532,0.7963819620546012,0.02631578947368421,0.11403508771929825,0.07017543859649122,3,53.22201817096612,155,133,0.08642748707918363,0.986945557039015,10.769470404984425,0.11648880204419057,0.3115264797507788,5.428571428571429,221760,21,11819.85565010853,12871.34188420394,13549,12422.56126344923,CW
